trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1860,08:52:00,08:52:00,136,10,0,0,22.7513
1860,08:55:00,08:55:00,87,11,0,0,23.8258
1860,09:07:00,09:07:00,106,12,0,0,32.7900
1860,09:18:00,09:18:00,38187,13,0,0,38.2237
1860,09:31:00,09:31:00,105,14,0,0,43.2117
1861,06:04:00,06:04:00,92,1,0,0,0.0000
1861,06:07:00,06:07:00,30,2,0,0,2.0962
1861,06:11:00,06:11:00,77,3,0,0,4.2617
1861,06:15:00,06:15:00,27,4,0,0,6.2794
1861,06:21:00,06:21:00,145,5,0,0,9.7277
1861,06:29:00,06:29:00,81,6,0,0,14.6780
1861,06:32:00,06:32:00,140,7,0,0,15.9604
1861,06:35:00,06:35:00,97,8,0,0,16.7320
1861,06:37:00,06:37:00,61,9,0,0,17.6600
1861,06:40:00,06:40:00,112,10,0,0,18.3678
1861,06:43:00,06:43:00,23,11,0,0,19.2688
1861,06:45:00,06:45:00,37,12,0,0,19.7966
1861,06:50:00,06:50:00,106,13,0,0,22.0443
1861,07:07:00,07:07:00,63,14,0,0,29.8326
1862,06:04:00,06:04:00,92,1,0,0,0.0000
1862,06:07:00,06:07:00,30,2,0,0,2.0962
1862,06:11:00,06:11:00,77,3,0,0,4.2617
1862,06:15:00,06:15:00,27,4,0,0,6.2794
1862,06:21:00,06:21:00,145,5,0,0,9.7277
1862,06:29:00,06:29:00,81,6,0,0,14.6780
1862,06:32:00,06:32:00,140,7,0,0,15.9604
1862,06:35:00,06:35:00,97,8,0,0,16.7320
1862,06:37:00,06:37:00,61,9,0,0,17.6600
1862,06:40:00,06:40:00,112,10,0,0,18.3678
1862,06:43:00,06:43:00,23,11,0,0,19.2688
1862,06:45:00,06:45:00,37,12,0,0,19.7966
1862,06:50:00,06:50:00,106,13,0,0,22.0443
1862,07:07:00,07:07:00,63,14,0,0,29.8326
1863,17:50:00,17:50:00,35,1,0,0,0.0000
1863,17:57:00,17:57:00,34,2,0,0,4.2085
1863,18:04:00,18:04:00,91,3,0,0,8.5068
1863,18:08:00,18:08:00,92,4,0,0,10.7475
1863,18:12:00,18:12:00,30,5,0,0,12.8517
1863,18:16:00,18:16:00,77,6,0,0,15.0172
1863,18:20:00,18:20:00,27,7,0,0,17.0348
1863,18:26:00,18:26:00,145,8,0,0,20.4831
1863,18:31:00,18:31:00,136,9,0,0,22.7511
1863,18:34:00,18:34:00,87,10,0,0,23.8256
1863,18:37:00,18:37:00,81,11,0,0,25.4343
1863,18:41:00,18:41:00,140,12,0,0,26.7167
1863,18:46:00,18:46:00,23,13,0,0,30.0235
1863,18:52:00,18:52:00,106,14,0,0,32.7991
1863,19:15:00,19:15:00,105,15,0,0,43.2210
1864,17:50:00,17:50:00,35,1,0,0,0.0000
1864,17:57:00,17:57:00,34,2,0,0,4.2085
1864,18:04:00,18:04:00,91,3,0,0,8.5068
1864,18:08:00,18:08:00,92,4,0,0,10.7475
1864,18:12:00,18:12:00,30,5,0,0,12.8517
1864,18:16:00,18:16:00,77,6,0,0,15.0172
1864,18:20:00,18:20:00,27,7,0,0,17.0348
1864,18:26:00,18:26:00,145,8,0,0,20.4831
1864,18:31:00,18:31:00,136,9,0,0,22.7511
1864,18:34:00,18:34:00,87,10,0,0,23.8256
1864,18:37:00,18:37:00,81,11,0,0,25.4343
1864,18:41:00,18:41:00,140,12,0,0,26.7167
1864,18:46:00,18:46:00,23,13,0,0,30.0235
1864,18:52:00,18:52:00,106,14,0,0,32.7991
1864,19:15:00,19:15:00,105,15,0,0,43.2210
1865,18:27:00,18:27:00,35,1,0,0,0.0000
1865,18:36:00,18:36:00,34,2,0,0,4.2085
1865,18:43:00,18:43:00,91,3,0,0,8.5068
1865,18:47:00,18:47:00,92,4,0,0,10.7475
1865,18:51:00,18:51:00,30,5,0,0,12.8517
1865,18:55:00,18:55:00,77,6,0,0,15.0172
1865,18:59:00,18:59:00,27,7,0,0,17.0348
1865,19:06:00,19:06:00,145,8,0,0,20.4831
1865,19:12:00,19:12:00,87,9,0,0,23.8258
1865,19:16:00,19:16:00,81,10,0,0,25.4345
1865,19:19:00,19:19:00,140,11,0,0,26.7169
1865,19:24:00,19:24:00,112,12,0,0,29.1241
1865,19:27:00,19:27:00,23,13,0,0,30.0250
1865,19:33:00,19:33:00,106,14,0,0,32.8006
1865,19:43:00,19:43:00,38187,15,0,0,38.2343
1865,19:56:00,19:56:00,105,16,0,0,43.2223
1866,18:27:00,18:27:00,35,1,0,0,0.0000
1866,18:36:00,18:36:00,34,2,0,0,4.2085
1866,18:43:00,18:43:00,91,3,0,0,8.5068
1866,18:47:00,18:47:00,92,4,0,0,10.7475
1866,18:51:00,18:51:00,30,5,0,0,12.8517
1866,18:55:00,18:55:00,77,6,0,0,15.0172
1866,18:59:00,18:59:00,27,7,0,0,17.0348
1866,19:06:00,19:06:00,145,8,0,0,20.4831
1866,19:12:00,19:12:00,87,9,0,0,23.8258
1866,19:16:00,19:16:00,81,10,0,0,25.4345
1866,19:19:00,19:19:00,140,11,0,0,26.7169
1866,19:24:00,19:24:00,112,12,0,0,29.1241
1866,19:27:00,19:27:00,23,13,0,0,30.0250
1866,19:33:00,19:33:00,106,14,0,0,32.8006
1866,19:43:00,19:43:00,38187,15,0,0,38.2343
1866,19:56:00,19:56:00,105,16,0,0,43.2223
1867,19:58:00,19:58:00,35,1,0,0,0.0000
1867,20:05:00,20:05:00,34,2,0,0,4.2085
1867,20:11:00,20:11:00,91,3,0,0,8.5068
1867,20:15:00,20:15:00,92,4,0,0,10.7475
1867,20:19:00,20:19:00,30,5,0,0,12.8517
1867,20:23:00,20:23:00,77,6,0,0,15.0172
1867,20:27:00,20:27:00,27,7,0,0,17.0348
1867,20:33:00,20:33:00,145,8,0,0,20.4831
1867,20:38:00,20:38:00,136,9,0,0,22.7511
1867,20:41:00,20:41:00,87,10,0,0,23.8256
1867,20:45:00,20:45:00,81,11,0,0,25.4343
1867,20:48:00,20:48:00,140,12,0,0,26.7167
1867,20:54:00,20:54:00,23,13,0,0,30.0235
1867,21:00:00,21:00:00,106,14,0,0,32.7991
1867,21:10:00,21:10:00,38187,15,0,0,38.2328
1867,21:23:00,21:23:00,105,16,0,0,43.2208
1868,19:58:00,19:58:00,35,1,0,0,0.0000
1868,20:05:00,20:05:00,34,2,0,0,4.2085
1868,20:11:00,20:11:00,91,3,0,0,8.5068
1868,20:15:00,20:15:00,92,4,0,0,10.7475
1868,20:19:00,20:19:00,30,5,0,0,12.8517
1868,20:23:00,20:23:00,77,6,0,0,15.0172
1868,20:27:00,20:27:00,27,7,0,0,17.0348
1868,20:33:00,20:33:00,145,8,0,0,20.4831
1868,20:38:00,20:38:00,136,9,0,0,22.7511
1868,20:41:00,20:41:00,87,10,0,0,23.8256
1868,20:45:00,20:45:00,81,11,0,0,25.4343
1868,20:48:00,20:48:00,140,12,0,0,26.7167
1868,20:54:00,20:54:00,23,13,0,0,30.0235
1868,21:00:00,21:00:00,106,14,0,0,32.7991
1868,21:10:00,21:10:00,38187,15,0,0,38.2328
1868,21:23:00,21:23:00,105,16,0,0,43.2208
1869,13:58:00,13:58:00,35,1,0,0,0.0000
1869,14:07:00,14:07:00,34,2,0,0,4.2085
1869,14:14:00,14:14:00,91,3,0,0,8.5068
1869,14:18:00,14:18:00,92,4,0,0,10.7475
1869,14:22:00,14:22:00,30,5,0,0,12.8517
1869,14:26:00,14:26:00,77,6,0,0,15.0172
1869,14:30:00,14:30:00,27,7,0,0,17.0348
1869,14:36:00,14:36:00,145,8,0,0,20.4831
1869,14:40:00,14:40:00,136,9,0,0,22.7511
1869,14:43:00,14:43:00,87,10,0,0,23.8256
1869,14:47:00,14:47:00,81,11,0,0,25.4343
1869,14:50:00,14:50:00,140,12,0,0,26.7167
1869,14:55:00,14:55:00,112,13,0,0,29.1239
1869,14:58:00,14:58:00,23,14,0,0,30.0248
1869,15:04:00,15:04:00,106,15,0,0,32.8004
1869,15:24:00,15:24:00,105,16,0,0,43.2223
1870,13:58:00,13:58:00,35,1,0,0,0.0000
1870,14:07:00,14:07:00,34,2,0,0,4.2085
1870,14:14:00,14:14:00,91,3,0,0,8.5068
1870,14:18:00,14:18:00,92,4,0,0,10.7475
1870,14:22:00,14:22:00,30,5,0,0,12.8517
1870,14:26:00,14:26:00,77,6,0,0,15.0172
1870,14:30:00,14:30:00,27,7,0,0,17.0348
1870,14:36:00,14:36:00,145,8,0,0,20.4831
1870,14:40:00,14:40:00,136,9,0,0,22.7511
1870,14:43:00,14:43:00,87,10,0,0,23.8256
1870,14:47:00,14:47:00,81,11,0,0,25.4343
1870,14:50:00,14:50:00,140,12,0,0,26.7167
1870,14:55:00,14:55:00,112,13,0,0,29.1239
1870,14:58:00,14:58:00,23,14,0,0,30.0248
1870,15:04:00,15:04:00,106,15,0,0,32.8004
1870,15:24:00,15:24:00,105,16,0,0,43.2223
1871,17:56:00,17:56:00,93,1,0,0,0.0000
1871,18:01:00,18:01:00,101,2,0,0,2.1907
1871,18:07:00,18:07:00,67,3,0,0,4.6784
1871,18:12:00,18:12:00,39472,4,0,0,7.1047
1871,18:21:00,18:21:00,35,5,0,0,12.0525
1871,18:28:00,18:28:00,34,6,0,0,16.2610
1871,18:35:00,18:35:00,91,7,0,0,20.5593
1871,18:39:00,18:39:00,92,8,0,0,22.8000
1871,18:43:00,18:43:00,30,9,0,0,24.9042
1871,18:47:00,18:47:00,77,10,0,0,27.0697
1871,18:51:00,18:51:00,27,11,0,0,29.0873
1871,18:58:00,18:58:00,145,12,0,0,32.5356
1871,19:03:00,19:03:00,136,13,0,0,34.8036
1871,19:06:00,19:06:00,87,14,0,0,35.8780
1871,19:19:00,19:19:00,106,15,0,0,44.8422
1871,19:36:00,19:36:00,63,16,0,0,52.6305
1872,17:56:00,17:56:00,93,1,0,0,0.0000
1872,18:01:00,18:01:00,101,2,0,0,2.1907
1872,18:07:00,18:07:00,67,3,0,0,4.6784
1872,18:12:00,18:12:00,39472,4,0,0,7.1047
1872,18:21:00,18:21:00,35,5,0,0,12.0525
1872,18:28:00,18:28:00,34,6,0,0,16.2610
1872,18:35:00,18:35:00,91,7,0,0,20.5593
1872,18:39:00,18:39:00,92,8,0,0,22.8000
1872,18:43:00,18:43:00,30,9,0,0,24.9042
1872,18:47:00,18:47:00,77,10,0,0,27.0697
1872,18:51:00,18:51:00,27,11,0,0,29.0873
1872,18:58:00,18:58:00,145,12,0,0,32.5356
1872,19:03:00,19:03:00,136,13,0,0,34.8036
1872,19:06:00,19:06:00,87,14,0,0,35.8780
1872,19:19:00,19:19:00,106,15,0,0,44.8422
1872,19:36:00,19:36:00,63,16,0,0,52.6305
1873,15:20:00,15:20:00,35,1,0,0,0.0000
1873,15:28:00,15:28:00,34,2,0,0,4.2085
1873,15:35:00,15:35:00,91,3,0,0,8.5068
1873,15:39:00,15:39:00,92,4,0,0,10.7475
1873,15:43:00,15:43:00,30,5,0,0,12.8517
1873,15:47:00,15:47:00,77,6,0,0,15.0172
1873,15:51:00,15:51:00,27,7,0,0,17.0348
1873,15:58:00,15:58:00,145,8,0,0,20.4831
1873,16:06:00,16:06:00,81,9,0,0,25.4335
1873,16:10:00,16:10:00,140,10,0,0,26.7159
1873,16:12:00,16:12:00,97,11,0,0,27.4875
1873,16:15:00,16:15:00,61,12,0,0,28.4155
1873,16:18:00,16:18:00,112,13,0,0,29.1233
1873,16:21:00,16:21:00,23,14,0,0,30.0242
1873,16:24:00,16:24:00,37,15,0,0,30.5521
1873,16:29:00,16:29:00,106,16,0,0,32.7998
1873,16:52:00,16:52:00,105,17,0,0,43.2218
1874,15:20:00,15:20:00,35,1,0,0,0.0000
1874,15:28:00,15:28:00,34,2,0,0,4.2085
1874,15:35:00,15:35:00,91,3,0,0,8.5068
1874,15:39:00,15:39:00,92,4,0,0,10.7475
1874,15:43:00,15:43:00,30,5,0,0,12.8517
1874,15:47:00,15:47:00,77,6,0,0,15.0172
1874,15:51:00,15:51:00,27,7,0,0,17.0348
1874,15:58:00,15:58:00,145,8,0,0,20.4831
1874,16:06:00,16:06:00,81,9,0,0,25.4335
1874,16:10:00,16:10:00,140,10,0,0,26.7159
1874,16:12:00,16:12:00,97,11,0,0,27.4875
1874,16:15:00,16:15:00,61,12,0,0,28.4155
1874,16:18:00,16:18:00,112,13,0,0,29.1233
1874,16:21:00,16:21:00,23,14,0,0,30.0242
1874,16:24:00,16:24:00,37,15,0,0,30.5521
1874,16:29:00,16:29:00,106,16,0,0,32.7998
1874,16:52:00,16:52:00,105,17,0,0,43.2218
1875,11:58:00,11:58:00,35,1,0,0,0.0000
1875,12:07:00,12:07:00,34,2,0,0,4.2085
1875,12:14:00,12:14:00,91,3,0,0,8.5068
1875,12:18:00,12:18:00,92,4,0,0,10.7475
1875,12:22:00,12:22:00,30,5,0,0,12.8517
1875,12:26:00,12:26:00,77,6,0,0,15.0172
1875,12:30:00,12:30:00,27,7,0,0,17.0348
1875,12:36:00,12:36:00,145,8,0,0,20.4831
1875,12:40:00,12:40:00,136,9,0,0,22.7511
1875,12:43:00,12:43:00,87,10,0,0,23.8256
1875,12:47:00,12:47:00,81,11,0,0,25.4343
1875,12:50:00,12:50:00,140,12,0,0,26.7167
1875,12:55:00,12:55:00,112,13,0,0,29.1239
1875,12:58:00,12:58:00,23,14,0,0,30.0248
1875,13:04:00,13:04:00,106,15,0,0,32.8004
1875,13:14:00,13:14:00,38187,16,0,0,38.2341
1875,13:27:00,13:27:00,105,17,0,0,43.2222
1876,11:58:00,11:58:00,35,1,0,0,0.0000
1876,12:07:00,12:07:00,34,2,0,0,4.2085
1876,12:14:00,12:14:00,91,3,0,0,8.5068
1876,12:18:00,12:18:00,92,4,0,0,10.7475
1876,12:22:00,12:22:00,30,5,0,0,12.8517
1876,12:26:00,12:26:00,77,6,0,0,15.0172
1876,12:30:00,12:30:00,27,7,0,0,17.0348
1876,12:36:00,12:36:00,145,8,0,0,20.4831
1876,12:40:00,12:40:00,136,9,0,0,22.7511
1876,12:43:00,12:43:00,87,10,0,0,23.8256
1876,12:47:00,12:47:00,81,11,0,0,25.4343
1876,12:50:00,12:50:00,140,12,0,0,26.7167
1876,12:55:00,12:55:00,112,13,0,0,29.1239
1876,12:58:00,12:58:00,23,14,0,0,30.0248
1876,13:04:00,13:04:00,106,15,0,0,32.8004
1876,13:14:00,13:14:00,38187,16,0,0,38.2341
1876,13:27:00,13:27:00,105,17,0,0,43.2222
1877,12:58:00,12:58:00,35,1,0,0,0.0000
1877,13:07:00,13:07:00,34,2,0,0,4.2085
1877,13:14:00,13:14:00,91,3,0,0,8.5068
1877,13:18:00,13:18:00,92,4,0,0,10.7475
1877,13:22:00,13:22:00,30,5,0,0,12.8517
1877,13:26:00,13:26:00,77,6,0,0,15.0172
1877,13:30:00,13:30:00,27,7,0,0,17.0348
1877,13:36:00,13:36:00,145,8,0,0,20.4831
1877,13:40:00,13:40:00,136,9,0,0,22.7511
1877,13:43:00,13:43:00,87,10,0,0,23.8256
1877,13:47:00,13:47:00,81,11,0,0,25.4343
1877,13:50:00,13:50:00,140,12,0,0,26.7167
1877,13:55:00,13:55:00,112,13,0,0,29.1239
1877,13:58:00,13:58:00,23,14,0,0,30.0248
1877,14:04:00,14:04:00,106,15,0,0,32.8004
1877,14:14:00,14:14:00,38187,16,0,0,38.2341
1877,14:27:00,14:27:00,105,17,0,0,43.2222
1878,12:58:00,12:58:00,35,1,0,0,0.0000
1878,13:07:00,13:07:00,34,2,0,0,4.2085
1878,13:14:00,13:14:00,91,3,0,0,8.5068
1878,13:18:00,13:18:00,92,4,0,0,10.7475
1878,13:22:00,13:22:00,30,5,0,0,12.8517
1878,13:26:00,13:26:00,77,6,0,0,15.0172
1878,13:30:00,13:30:00,27,7,0,0,17.0348
1878,13:36:00,13:36:00,145,8,0,0,20.4831
1878,13:40:00,13:40:00,136,9,0,0,22.7511
1878,13:43:00,13:43:00,87,10,0,0,23.8256
1878,13:47:00,13:47:00,81,11,0,0,25.4343
1878,13:50:00,13:50:00,140,12,0,0,26.7167
1878,13:55:00,13:55:00,112,13,0,0,29.1239
1878,13:58:00,13:58:00,23,14,0,0,30.0248
1878,14:04:00,14:04:00,106,15,0,0,32.8004
1878,14:14:00,14:14:00,38187,16,0,0,38.2341
1878,14:27:00,14:27:00,105,17,0,0,43.2222
1879,16:48:00,16:48:00,35,1,0,0,0.0000
1879,16:55:00,16:55:00,34,2,0,0,4.2085
1879,17:03:00,17:03:00,91,3,0,0,8.5068
1879,17:07:00,17:07:00,92,4,0,0,10.7475
1879,17:11:00,17:11:00,30,5,0,0,12.8517
1879,17:15:00,17:15:00,77,6,0,0,15.0172
1879,17:19:00,17:19:00,27,7,0,0,17.0348
1879,17:26:00,17:26:00,145,8,0,0,20.4831
1879,17:30:00,17:30:00,136,9,0,0,22.7511
1879,17:33:00,17:33:00,87,10,0,0,23.8256
1879,17:37:00,17:37:00,81,11,0,0,25.4343
1879,17:41:00,17:41:00,140,12,0,0,26.7167
1879,17:45:00,17:45:00,112,13,0,0,29.1239
1879,17:49:00,17:49:00,23,14,0,0,30.0248
1879,17:54:00,17:54:00,106,15,0,0,32.8004
1879,18:05:00,18:05:00,38187,16,0,0,38.2341
1879,18:18:00,18:18:00,105,17,0,0,43.2222
1880,16:48:00,16:48:00,35,1,0,0,0.0000
1880,16:55:00,16:55:00,34,2,0,0,4.2085
1880,17:03:00,17:03:00,91,3,0,0,8.5068
1880,17:07:00,17:07:00,92,4,0,0,10.7475
1880,17:11:00,17:11:00,30,5,0,0,12.8517
1880,17:15:00,17:15:00,77,6,0,0,15.0172
1880,17:19:00,17:19:00,27,7,0,0,17.0348
1880,17:26:00,17:26:00,145,8,0,0,20.4831
1880,17:30:00,17:30:00,136,9,0,0,22.7511
1880,17:33:00,17:33:00,87,10,0,0,23.8256
1880,17:37:00,17:37:00,81,11,0,0,25.4343
1880,17:41:00,17:41:00,140,12,0,0,26.7167
1880,17:45:00,17:45:00,112,13,0,0,29.1239
1880,17:49:00,17:49:00,23,14,0,0,30.0248
1880,17:54:00,17:54:00,106,15,0,0,32.8004
1880,18:05:00,18:05:00,38187,16,0,0,38.2341
1880,18:18:00,18:18:00,105,17,0,0,43.2222
1881,19:03:00,19:03:00,35,1,0,0,0.0000
1881,19:10:00,19:10:00,34,2,0,0,4.2085
1881,19:16:00,19:16:00,91,3,0,0,8.5068
1881,19:20:00,19:20:00,92,4,0,0,10.7475
1881,19:24:00,19:24:00,30,5,0,0,12.8517
1881,19:27:00,19:27:00,77,6,0,0,15.0172
1881,19:31:00,19:31:00,27,7,0,0,17.0348
1881,19:38:00,19:38:00,145,8,0,0,20.4831
1881,19:42:00,19:42:00,136,9,0,0,22.7511
1881,19:45:00,19:45:00,87,10,0,0,23.8256
1881,19:49:00,19:49:00,81,11,0,0,25.4343
1881,19:52:00,19:52:00,140,12,0,0,26.7167
1881,19:56:00,19:56:00,112,13,0,0,29.1239
1881,20:00:00,20:00:00,23,14,0,0,30.0248
1881,20:05:00,20:05:00,106,15,0,0,32.8004
1881,20:16:00,20:16:00,38187,16,0,0,38.2341
1881,20:29:00,20:29:00,105,17,0,0,43.2222
1882,19:03:00,19:03:00,35,1,0,0,0.0000
1882,19:10:00,19:10:00,34,2,0,0,4.2085
1882,19:16:00,19:16:00,91,3,0,0,8.5068
1882,19:20:00,19:20:00,92,4,0,0,10.7475
1882,19:24:00,19:24:00,30,5,0,0,12.8517
1882,19:27:00,19:27:00,77,6,0,0,15.0172
1882,19:31:00,19:31:00,27,7,0,0,17.0348
1882,19:38:00,19:38:00,145,8,0,0,20.4831
1882,19:42:00,19:42:00,136,9,0,0,22.7511
1882,19:45:00,19:45:00,87,10,0,0,23.8256
1882,19:49:00,19:49:00,81,11,0,0,25.4343
1882,19:52:00,19:52:00,140,12,0,0,26.7167
1882,19:56:00,19:56:00,112,13,0,0,29.1239
1882,20:00:00,20:00:00,23,14,0,0,30.0248
1882,20:05:00,20:05:00,106,15,0,0,32.8004
1882,20:16:00,20:16:00,38187,16,0,0,38.2341
1882,20:29:00,20:29:00,105,17,0,0,43.2222
1883,21:41:00,21:41:00,35,1,0,0,0.0000
1883,21:49:00,21:49:00,34,2,0,0,4.2085
1883,21:56:00,21:56:00,91,3,0,0,8.5068
1883,22:00:00,22:00:00,92,4,0,0,10.7475
1883,22:04:00,22:04:00,30,5,0,0,12.8517
1883,22:08:00,22:08:00,77,6,0,0,15.0172
1883,22:12:00,22:12:00,27,7,0,0,17.0348
1883,22:18:00,22:18:00,145,8,0,0,20.4831
1883,22:23:00,22:23:00,136,9,0,0,22.7511
1883,22:26:00,22:26:00,87,10,0,0,23.8256
1883,22:30:00,22:30:00,81,11,0,0,25.4343
1883,22:33:00,22:33:00,140,12,0,0,26.7167
1883,22:38:00,22:38:00,112,13,0,0,29.1239
1883,22:41:00,22:41:00,23,14,0,0,30.0248
1883,22:47:00,22:47:00,106,15,0,0,32.8004
1883,22:58:00,22:58:00,38187,16,0,0,38.2341
1883,23:11:00,23:11:00,105,17,0,0,43.2222
1884,21:41:00,21:41:00,35,1,0,0,0.0000
1884,21:49:00,21:49:00,34,2,0,0,4.2085
1884,21:56:00,21:56:00,91,3,0,0,8.5068
1884,22:00:00,22:00:00,92,4,0,0,10.7475
1884,22:04:00,22:04:00,30,5,0,0,12.8517
1884,22:08:00,22:08:00,77,6,0,0,15.0172
1884,22:12:00,22:12:00,27,7,0,0,17.0348
1884,22:18:00,22:18:00,145,8,0,0,20.4831
1884,22:23:00,22:23:00,136,9,0,0,22.7511
1884,22:26:00,22:26:00,87,10,0,0,23.8256
1884,22:30:00,22:30:00,81,11,0,0,25.4343
1884,22:33:00,22:33:00,140,12,0,0,26.7167
1884,22:38:00,22:38:00,112,13,0,0,29.1239
1884,22:41:00,22:41:00,23,14,0,0,30.0248
1884,22:47:00,22:47:00,106,15,0,0,32.8004
1884,22:58:00,22:58:00,38187,16,0,0,38.2341
1884,23:11:00,23:11:00,105,17,0,0,43.2222
1885,06:07:00,06:07:00,93,1,0,0,0.0000
1885,06:12:00,06:12:00,101,2,0,0,2.1907
1885,06:17:00,06:17:00,67,3,0,0,4.6784
1885,06:22:00,06:22:00,39472,4,0,0,7.1047
1885,06:30:00,06:30:00,35,5,0,0,12.0525
1885,06:37:00,06:37:00,34,6,0,0,16.2610
1885,06:39:00,06:39:00,94,7,0,0,16.8684
1885,06:46:00,06:46:00,91,8,0,0,20.5595
1885,06:50:00,06:50:00,92,9,0,0,22.8002
1885,06:54:00,06:54:00,30,10,0,0,24.9044
1885,06:58:00,06:58:00,77,11,0,0,27.0699
1885,07:02:00,07:02:00,27,12,0,0,29.0875
1885,07:09:00,07:09:00,145,13,0,0,32.5358
1885,07:18:00,07:18:00,81,14,0,0,37.4862
1885,07:22:00,07:22:00,140,15,0,0,38.7686
1885,07:32:00,07:32:00,106,16,0,0,44.8508
1885,07:50:00,07:50:00,63,17,0,0,52.6390
1886,06:07:00,06:07:00,93,1,0,0,0.0000
1886,06:12:00,06:12:00,101,2,0,0,2.1907
1886,06:17:00,06:17:00,67,3,0,0,4.6784
1886,06:22:00,06:22:00,39472,4,0,0,7.1047
1886,06:30:00,06:30:00,35,5,0,0,12.0525
1886,06:37:00,06:37:00,34,6,0,0,16.2610
1886,06:39:00,06:39:00,94,7,0,0,16.8684
1886,06:46:00,06:46:00,91,8,0,0,20.5595
1886,06:50:00,06:50:00,92,9,0,0,22.8002
1886,06:54:00,06:54:00,30,10,0,0,24.9044
1886,06:58:00,06:58:00,77,11,0,0,27.0699
1886,07:02:00,07:02:00,27,12,0,0,29.0875
1886,07:09:00,07:09:00,145,13,0,0,32.5358
1886,07:18:00,07:18:00,81,14,0,0,37.4862
1886,07:22:00,07:22:00,140,15,0,0,38.7686
1886,07:32:00,07:32:00,106,16,0,0,44.8508
1886,07:50:00,07:50:00,63,17,0,0,52.6390
1887,20:39:00,20:39:00,35,1,0,0,0.0000
1887,20:47:00,20:47:00,34,2,0,0,4.2085
1887,20:53:00,20:53:00,91,3,0,0,8.5068
1887,20:57:00,20:57:00,92,4,0,0,10.7475
1887,21:01:00,21:01:00,30,5,0,0,12.8517
1887,21:05:00,21:05:00,77,6,0,0,15.0172
1887,21:09:00,21:09:00,27,7,0,0,17.0348
1887,21:15:00,21:15:00,145,8,0,0,20.4831
1887,21:20:00,21:20:00,136,9,0,0,22.7511
1887,21:23:00,21:23:00,87,10,0,0,23.8256
1887,21:27:00,21:27:00,81,11,0,0,25.4343
1887,21:30:00,21:30:00,140,12,0,0,26.7167
1887,21:35:00,21:35:00,112,13,0,0,29.1239
1887,21:38:00,21:38:00,23,14,0,0,30.0248
1887,21:44:00,21:44:00,106,15,0,0,32.8004
1887,21:54:00,21:54:00,38187,16,0,0,38.2341
1887,22:07:00,22:07:00,105,17,0,0,43.2225
1888,20:39:00,20:39:00,35,1,0,0,0.0000
1888,20:47:00,20:47:00,34,2,0,0,4.2085
1888,20:53:00,20:53:00,91,3,0,0,8.5068
1888,20:57:00,20:57:00,92,4,0,0,10.7475
1888,21:01:00,21:01:00,30,5,0,0,12.8517
1888,21:05:00,21:05:00,77,6,0,0,15.0172
1888,21:09:00,21:09:00,27,7,0,0,17.0348
1888,21:15:00,21:15:00,145,8,0,0,20.4831
1888,21:20:00,21:20:00,136,9,0,0,22.7511
1888,21:23:00,21:23:00,87,10,0,0,23.8256
1888,21:27:00,21:27:00,81,11,0,0,25.4343
1888,21:30:00,21:30:00,140,12,0,0,26.7167
1888,21:35:00,21:35:00,112,13,0,0,29.1239
1888,21:38:00,21:38:00,23,14,0,0,30.0248
1888,21:44:00,21:44:00,106,15,0,0,32.8004
1888,21:54:00,21:54:00,38187,16,0,0,38.2341
1888,22:07:00,22:07:00,105,17,0,0,43.2225
1889,04:16:00,04:16:00,35,1,0,0,0.0000
1889,04:23:00,04:23:00,34,2,0,0,4.2085
1889,04:26:00,04:26:00,94,3,0,0,4.8159
1889,04:31:00,04:31:00,91,4,0,0,8.5070
1889,04:35:00,04:35:00,92,5,0,0,10.7477
1889,04:39:00,04:39:00,30,6,0,0,12.8519
1889,04:43:00,04:43:00,77,7,0,0,15.0174
1889,04:46:00,04:46:00,27,8,0,0,17.0350
1889,04:53:00,04:53:00,145,9,0,0,20.4833
1889,04:57:00,04:57:00,136,10,0,0,22.7513
1889,05:00:00,05:00:00,87,11,0,0,23.8258
1889,05:04:00,05:04:00,81,12,0,0,25.4345
1889,05:08:00,05:08:00,140,13,0,0,26.7169
1889,05:12:00,05:12:00,112,14,0,0,29.1241
1889,05:16:00,05:16:00,23,15,0,0,30.0250
1889,05:21:00,05:21:00,106,16,0,0,32.8006
1889,05:31:00,05:31:00,38187,17,0,0,38.2343
1889,05:44:00,05:44:00,105,18,0,0,43.2223
1890,04:16:00,04:16:00,35,1,0,0,0.0000
1890,04:23:00,04:23:00,34,2,0,0,4.2085
1890,04:26:00,04:26:00,94,3,0,0,4.8159
1890,04:31:00,04:31:00,91,4,0,0,8.5070
1890,04:35:00,04:35:00,92,5,0,0,10.7477
1890,04:39:00,04:39:00,30,6,0,0,12.8519
1890,04:43:00,04:43:00,77,7,0,0,15.0174
1890,04:46:00,04:46:00,27,8,0,0,17.0350
1890,04:53:00,04:53:00,145,9,0,0,20.4833
1890,04:57:00,04:57:00,136,10,0,0,22.7513
1890,05:00:00,05:00:00,87,11,0,0,23.8258
1890,05:04:00,05:04:00,81,12,0,0,25.4345
1890,05:08:00,05:08:00,140,13,0,0,26.7169
1890,05:12:00,05:12:00,112,14,0,0,29.1241
1890,05:16:00,05:16:00,23,15,0,0,30.0250
1890,05:21:00,05:21:00,106,16,0,0,32.8006
